Table A-6,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
51.1008,Histologic Technician,Health sciences,"Health sciences, other","Health sciences, other"
51.1009,Phlebotomy Technician/ Phlebotomist,Health sciences,"Health sciences, other","Health sciences, other"
51.1011,Renal/ Dialysis Technologist/ Technician,Health sciences,"Health sciences, other","Health sciences, other"
51.1012,Sterile Processing Technology,Health sciences,"Health sciences, other","Health sciences, other"
51.1099,"Clinical/ Medical Laboratory Science and Allied Professions, Other",Health sciences,"Health sciences, other","Health sciences, other"
51.1102,Pre-Medicine/ Pre-Medical Studies,Health sciences,"Health sciences, other","Health sciences, other"
51.1106,Pre-Chiropractic Studies,Health sciences,"Health sciences, other","Health sciences, other"
51.1108,Pre-Optometry Studies,Health sciences,"Health sciences, other","Health sciences, other"
51.1110,Pre-Art Therapy,Health sciences,"Health sciences, other","Health sciences, other"
51.1111,Pre-Physician Assistant,Health sciences,"Health sciences, other","Health sciences, other"
51.1199,"Health/ Medical Preparatory Programs, Other",Health sciences,"Health sciences, other","Health sciences, other"
51.1201,Medicine,Health sciences,"Health sciences, other","Health sciences, other"
51.1202,Osteopathic Medicine/ Osteopathy,Health sciences,"Health sciences, other","Health sciences, other"
51.1203,Podiatric Medicine/ Podiatry,Health sciences,"Health sciences, other","Health sciences, other"
51.1299,"Medicine, Other",Health sciences,"Health sciences, other","Health sciences, other"
51.1401,Medical Science/ Scientist,Health sciences,"Health sciences, other","Health sciences, other"
51.1402,Clinical and Translational Science,Health sciences,"Health sciences, other","Health sciences, other"
51.1403,Pain Management,Health sciences,"Health sciences, other","Health sciences, other"
51.1499,"Medical Clinical Sciences/ Graduate Medical Studies, Other",Health sciences,"Health sciences, other","Health sciences, other"
51.1499b,Clinical Investigation and Sciences,Health sciences,"Health sciences, other","Health sciences, other"
51.1701,Optometry,Health sciences,"Health sciences, other","Health sciences, other"
51.1801,Opticianry/ Ophthalmic Dispensing Optician,Health sciences,"Health sciences, other","Health sciences, other"
51.1802,Optometric Technician/ Assistant,Health sciences,"Health sciences, other","Health sciences, other"
51.1803,Ophthalmic Technician/ Technologist,Health sciences,"Health sciences, other","Health sciences, other"
51.1804,Orthoptics/ Orthoptist,Health sciences,"Health sciences, other","Health sciences, other"
51.1899,"Ophthalmic and Optometric Support Services and Allied Professions, Other",Health sciences,"Health sciences, other","Health sciences, other"
51.2601,Health Aide,Health sciences,"Health sciences, other","Health sciences, other"
51.2602,Home Health Aide/ Home Attendant,Health sciences,"Health sciences, other","Health sciences, other"
51.2603,Medication Aide,Health sciences,"Health sciences, other","Health sciences, other"
51.2699,"Health Aides/ Attendants/ Orderlies, Other",Health sciences,"Health sciences, other","Health sciences, other"
51.2799,"Medical Illustration and Informatics, Other",Health sciences,"Health sciences, other","Health sciences, other"
51.3204,Medical/ Health Humanities,Health sciences,"Health sciences, other","Health sciences, other"
51.3300,"Alternative and Complementary Medicine and Medical Systems, General",Health sciences,"Health sciences, other","Health sciences, other"
51.3301,Acupuncture and Oriental Medicine,Health sciences,"Health sciences, other","Health sciences, other"
51.3302,Traditional Chinese Medicine and Chinese Herbology,Health sciences,"Health sciences, other","Health sciences, other"
51.3303,Naturopathic Medicine/ Naturopathy,Health sciences,"Health sciences, other","Health sciences, other"
51.3304,Homeopathic Medicine/ Homeopathy,Health sciences,"Health sciences, other","Health sciences, other"
51.3305,Ayurvedic Medicine/ Ayurveda,Health sciences,"Health sciences, other","Health sciences, other"
51.3306,Holistic/ Integrative Health,Health sciences,"Health sciences, other","Health sciences, other"
51.3399,"Alternative and Complementary Medicine and Medical Systems, Other",Health sciences,"Health sciences, other","Health sciences, other"
51.3401,Direct Entry Midwifery,Health sciences,"Health sciences, other","Health sciences, other"
51.3499,"Alternative and Complementary Medical Support Services, Other",Health sciences,"Health sciences, other","Health sciences, other"
51.3701,Aromatherapy,Health sciences,"Health sciences, other","Health sciences, other"
51.3702,Herbalism/ Herbalist,Health sciences,"Health sciences, other","Health sciences, other"
51.3703,Polarity Therapy,Health sciences,"Health sciences, other","Health sciences, other"
51.3704,Reiki,Health sciences,"Health sciences, other","Health sciences, other"
51.3799,"Energy and Biologically Based Therapies, Other",Health sciences,"Health sciences, other","Health sciences, other"
51.9999,"Health Professions and Related Clinical Sciences, Other",Health sciences,"Health sciences, other","Health sciences, other"
51.9999b,"Health Sciences, Other",Health sciences,"Health sciences, other","Health sciences, other"
51.0814,Radiologist Assistant,Health sciences,"Health sciences, other",Medical physics/ radiological science
51.0905,Nuclear Medical Technology/ Technologist,Health sciences,"Health sciences, other",Medical physics/ radiological science
51.0906,Perfusion Technology/ Perfusionist,Health sciences,"Health sciences, other",Medical physics/ radiological science
51.0907,Medical Radiologic Technology/ Science - Radiation Therapist,Health sciences,"Health sciences, other",Medical physics/ radiological science
51.0911,Radiologic Technology/ Science - Radiographer,Health sciences,"Health sciences, other",Medical physics/ radiological science
51.0916,Radiation Protection/ Health Physics Technician,Health sciences,"Health sciences, other",Medical physics/ radiological science
51.0919,Mammography Technology,Health sciences,"Health sciences, other",Medical physics/ radiological science
51.0920,Magnetic Resonance Imaging (MRI) Technology,Health sciences,"Health sciences, other",Medical physics/ radiological science
51.2205,Health/ Medical Physics,Health sciences,"Health sciences, other",Medical physics/ radiological science
27.0301,"Applied Mathematics, General",Mathematics and statistics,Applied mathematics,Applied mathematics
27.0304,Computational and Applied Mathematics,Mathematics and statistics,Applied mathematics,Applied mathematics
27.0399,"Applied Mathematics, Other",Mathematics and statistics,Applied mathematics,Applied mathematics
30.0801,Mathematics and Computer Science,Mathematics and statistics,Applied mathematics,Applied mathematics
30.7103,Data Visualization,Mathematics and statistics,Applied mathematics,Applied mathematics
27.0102,Algebra and Number Theory,Mathematics and statistics,Mathematics,Algebra
27.0102b,Algebra,Mathematics and statistics,Mathematics,Algebra
27.0103,Analysis and Functional Analysis,Mathematics and statistics,Mathematics,Analysis and functional analysis
27.0104,Geometry/ Geometric Analysis,Mathematics and statistics,Mathematics,Geometry/ geometric analysis
27.0199c,Logic (MATHEMATICS),Mathematics and statistics,Mathematics,Logic
27.0102c,Number Theory,Mathematics and statistics,Mathematics,Number theory
27.0105,Topology and Foundations,Mathematics and statistics,Mathematics,Topology/ foundations
11.0701c,Computing Theory and Practice (MATHEMATICS),Mathematics and statistics,Mathematics,Computing theory and practice
27.0303,Computational Mathematics,Mathematics and statistics,Mathematics,Computational mathematics
30.3001,Computational Science,Mathematics and statistics,Mathematics,Computational mathematics
27.0501,Statistics (MATHEMATICS),Mathematics and statistics,Statistics,Statistics (mathematics)
27.0502,Mathematical Statistics and Probability,Mathematics and statistics,Statistics,Statistics (mathematics)
27.0601,"Applied Statistics, General",Mathematics and statistics,Statistics,Statistics (mathematics)
14.3701b,Operations Research (MATHEMATICS),Mathematics and statistics,"Mathematics and statistics, other",Operations research (mathematics)
27.0101,"Mathematics, General",Mathematics and statistics,"Mathematics and statistics, other","Mathematics/ statistics, general"
27.0101b,Mathematical Sciences,Mathematics and statistics,"Mathematics and statistics, other","Mathematics/ statistics, general"
27.0503,Mathematics and Statistics,Mathematics and statistics,"Mathematics and statistics, other","Mathematics/ statistics, general"
27.0199,"Mathematics, Other",Mathematics and statistics,"Mathematics and statistics, other","Mathematics/ statistics, other"
27.0305,Financial Mathematics,Mathematics and statistics,"Mathematics and statistics, other","Mathematics/ statistics, other"
27.0306,Mathematical Biology,Mathematics and statistics,"Mathematics and statistics, other","Mathematics/ statistics, other"
27.0599,"Statistics, Other",Mathematics and statistics,"Mathematics and statistics, other","Mathematics/ statistics, other"
27.9999,"Mathematics and Statistics, Other",Mathematics and statistics,"Mathematics and statistics, other","Mathematics/ statistics, other"
40.0201,Astronomy,Physical sciences,Astronomy and astrophysics,Astronomy
40.0203,Planetary Astronomy and Science,Physical sciences,Astronomy and astrophysics,Astronomy
40.0202,Astrophysics,Physical sciences,Astronomy and astrophysics,Astrophysics
40.1101,Physics and Astronomy,Physical sciences,Astronomy and astrophysics,Astrophysics
40.0299,"Astronomy and Astrophysics, Other",Physical sciences,Astronomy and astrophysics,"Astronomy and astrophysics, other"
40.0299b,Cosmology,Physical sciences,Astronomy and astrophysics,"Astronomy and astrophysics, other"
40.0502,Analytical Chemistry,Physical sciences,Chemistry,Analytical chemistry
40.0503,Inorganic Chemistry,Physical sciences,Chemistry,Inorganic chemistry
40.0504,Organic Chemistry,Physical sciences,Chemistry,Organic chemistry
40.0599b,Chemical Biology,Physical sciences,Chemistry,Chemical biology
51.2004,Medicinal and Pharmaceutical Chemistry,Physical sciences,Chemistry,Medicinal chemistry
51.2005,Natural Products Chemistry and Pharmacognosy,Physical sciences,Chemistry,Medicinal chemistry
40.0506,Physical Chemistry,Physical sciences,Chemistry,Physical chemistry
40.0507,Polymer Chemistry,Physical sciences,Chemistry,Polymer chemistry
40.0511,Theoretical Chemistry,Physical sciences,Chemistry,Theoretical chemistry
40.0511b,Computational Chemistry,Physical sciences,Chemistry,Theoretical chemistry
40.0501,"Chemistry, General",Physical sciences,Chemistry,"Chemistry, general"
40.0509,Environmental Chemistry,Physical sciences,Chemistry,"Chemistry, other"
40.0510,Forensic Chemistry,Physical sciences,Chemistry,"Chemistry, other"
