Table A-5,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
51.1804,Orthoptics/ Orthoptist,Health sciences,"Health sciences, other",Health sciences nec
51.1899,"Ophthalmic and Optometric Support Services and Allied Professions, Other",Health sciences,"Health sciences, other",Health sciences nec
51.2601,Health Aide,Health sciences,"Health sciences, other",Health sciences nec
51.2602,Home Health Aide/ Home Attendant,Health sciences,"Health sciences, other",Health sciences nec
51.2603,Medication Aide,Health sciences,"Health sciences, other",Health sciences nec
51.2604,Rehabilitation Aide,Health sciences,"Health sciences, other",Health sciences nec
51.2605,Physical Therapy Technician/ Aide,Health sciences,"Health sciences, other",Health sciences nec
51.2699,"Health Aides/ Attendants/ Orderlies, Other",Health sciences,"Health sciences, other",Health sciences nec
51.3101,Dietetics/ Dietitian,Health sciences,"Health sciences, other",Health sciences nec
51.3102,Clinical Nutrition/ Nutritionist,Health sciences,"Health sciences, other",Health sciences nec
51.3103,Dietetic Technician,Health sciences,"Health sciences, other",Health sciences nec
51.3104,Dietitian Assistant,Health sciences,"Health sciences, other",Health sciences nec
51.3199,"Dietetics and Clinical Nutrition Services, Other",Health sciences,"Health sciences, other",Health sciences nec
51.3201,Bioethics/ Medical Ethics,Health sciences,"Health sciences, other",Health sciences nec
51.3202,Health Professions Education,Health sciences,"Health sciences, other",Health sciences nec
51.3204,Medical/ Health Humanities,Health sciences,"Health sciences, other",Health sciences nec
51.3205,History of Medicine,Health sciences,"Health sciences, other",Health sciences nec
51.3206,Arts in Medicine/ Health,Health sciences,"Health sciences, other",Health sciences nec
51.3299,"Health Professions Education, Ethics, and Humanities, Other",Health sciences,"Health sciences, other",Health sciences nec
51.3300,"Alternative and Complementary Medicine and Medical Systems, General",Health sciences,"Health sciences, other",Health sciences nec
51.3301,Acupuncture and Oriental Medicine,Health sciences,"Health sciences, other",Health sciences nec
51.3302,Traditional Chinese Medicine and Chinese Herbology,Health sciences,"Health sciences, other",Health sciences nec
51.3303,Naturopathic Medicine/ Naturopathy,Health sciences,"Health sciences, other",Health sciences nec
51.3304,Homeopathic Medicine/ Homeopathy,Health sciences,"Health sciences, other",Health sciences nec
51.3305,Ayurvedic Medicine/ Ayurveda,Health sciences,"Health sciences, other",Health sciences nec
51.3306,Holistic/ Integrative Health,Health sciences,"Health sciences, other",Health sciences nec
51.3399,"Alternative and Complementary Medicine and Medical Systems, Other",Health sciences,"Health sciences, other",Health sciences nec
51.3401,Direct Entry Midwifery,Health sciences,"Health sciences, other",Health sciences nec
51.3499,"Alternative and Complementary Medical Support Services, Other",Health sciences,"Health sciences, other",Health sciences nec
51.3501,Massage Therapy/ Therapeutic Massage,Health sciences,"Health sciences, other",Health sciences nec
51.3502,Asian Bodywork Therapy,Health sciences,"Health sciences, other",Health sciences nec
51.3503,Somatic Bodywork,Health sciences,"Health sciences, other",Health sciences nec
51.3599,"Somatic Bodywork and Related Therapeutic Services, Other",Health sciences,"Health sciences, other",Health sciences nec
51.3601,Movement Therapy and Movement Education,Health sciences,"Health sciences, other",Health sciences nec
51.3602,Yoga Teacher Training/ Yoga Therapy,Health sciences,"Health sciences, other",Health sciences nec
51.3603,Hypnotherapy/ Hypnotherapist,Health sciences,"Health sciences, other",Health sciences nec
51.3699,"Movement and Mind-Body Therapies and Education, Other",Health sciences,"Health sciences, other",Health sciences nec
51.3701,Aromatherapy,Health sciences,"Health sciences, other",Health sciences nec
51.3702,Herbalism/ Herbalist,Health sciences,"Health sciences, other",Health sciences nec
51.3703,Polarity Therapy,Health sciences,"Health sciences, other",Health sciences nec
51.3704,Reiki,Health sciences,"Health sciences, other",Health sciences nec
51.3799,"Energy and Biologically Based Therapies, Other",Health sciences,"Health sciences, other",Health sciences nec
51.9999,"Health Professions and Related Clinical Sciences, Other",Health sciences,"Health sciences, other",Health sciences nec
51.9999b,"Health Sciences, Other",Health sciences,"Health sciences, other",Health sciences nec
27.0301,"Applied Mathematics, General",Mathematics and statistics,Applied mathematics,"Applied mathematics, general"
27.0303,Computational Mathematics,Mathematics and statistics,Applied mathematics,Computational and applied mathematics
27.0304,Computational and Applied Mathematics,Mathematics and statistics,Applied mathematics,Computational and applied mathematics
27.0305,Financial Mathematics,Mathematics and statistics,Applied mathematics,Applied mathematics nec
27.0306,Mathematical Biology,Mathematics and statistics,Applied mathematics,Applied mathematics nec
27.0399,"Applied Mathematics, Other",Mathematics and statistics,Applied mathematics,Applied mathematics nec
52.1304,Actuarial Science,Mathematics and statistics,Applied mathematics,Applied mathematics nec
27.0102,Algebra and Number Theory,Mathematics and statistics,Mathematics,Algebra and number theory
27.0102b,Algebra,Mathematics and statistics,Mathematics,Algebra and number theory
27.0102c,Number Theory,Mathematics and statistics,Mathematics,Algebra and number theory
27.0101,"Mathematics, General",Mathematics and statistics,Mathematics,"Mathematics, general"
27.0101b,Mathematical Sciences,Mathematics and statistics,Mathematics,"Mathematics, general"
27.0103,Analysis and Functional Analysis,Mathematics and statistics,Mathematics,Mathematics nec
27.0104,Geometry/ Geometric Analysis,Mathematics and statistics,Mathematics,Mathematics nec
27.0105,Topology and Foundations,Mathematics and statistics,Mathematics,Mathematics nec
27.0199,"Mathematics, Other",Mathematics and statistics,Mathematics,Mathematics nec
27.0199c,Logic (MATHEMATICS),Mathematics and statistics,Mathematics,Mathematics nec
27.0601,"Applied Statistics, General",Mathematics and statistics,Statistics,"Applied statistics, general"
27.0502,Mathematical Statistics and Probability,Mathematics and statistics,Statistics,Mathematics and statistics
27.0503,Mathematics and Statistics,Mathematics and statistics,Statistics,Mathematics and statistics
27.9999,"Mathematics and Statistics, Other",Mathematics and statistics,Statistics,Mathematics and statistics
27.0501,Statistics (MATHEMATICS),Mathematics and statistics,Statistics,Statistics
27.0599,"Statistics, Other",Mathematics and statistics,Statistics,Statistics nec
27.0599b,Statistics (SOCIAL SCIENCES),Mathematics and statistics,Statistics,Statistics nec
30.9999d,Computer Science and Engineering,Multidisciplinary/ interdisciplinary sciences,Interdisciplinary computer sciences,Computer science and engineering
30.9999b,Electrical Engineering and Computer Science,Multidisciplinary/ interdisciplinary sciences,Interdisciplinary computer sciences,Electrical engineering and computer science
30.0801,Mathematics and Computer Science,Multidisciplinary/ interdisciplinary sciences,Interdisciplinary computer sciences,Interdisciplinary computer sciences nec
30.1601,Accounting and Computer Science,Multidisciplinary/ interdisciplinary sciences,Interdisciplinary computer sciences,Interdisciplinary computer sciences nec
30.3101,Human Computer Interaction,Multidisciplinary/ interdisciplinary sciences,Interdisciplinary computer sciences,Interdisciplinary computer sciences nec
30.3901,Economics and Computer Science,Multidisciplinary/ interdisciplinary sciences,Interdisciplinary computer sciences,Interdisciplinary computer sciences nec
30.4801,Linguistics and Computer Science,Multidisciplinary/ interdisciplinary sciences,Interdisciplinary computer sciences,Interdisciplinary computer sciences nec
30.1701,Behavioral Sciences,Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Behavioral and cognitive sciences
30.2501,"Cognitive Science, General",Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Behavioral and cognitive sciences
30.2502,Contemplative Studies/ Inquiry,Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Behavioral and cognitive sciences
30.2599,"Cognitive Science, Other",Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Behavioral and cognitive sciences
30.3001,Computational Science,Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Computational science and engineering
30.3001b,Computational Science and Engineering,Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Computational science and engineering
30.3001c,"Computational Science, Engineering, and Mathematics",Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Computational science and engineering
30.7099b,Data Mining and Machine Learning,Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Data mining and machine learning
30.7001,"Data Science, General",Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Data science and data analytics
30.7099,"Data Science, Other",Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Data science and data analytics
30.7101,"Data Analytics, General",Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Data science and data analytics
30.7102,Business Analytics,Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Data science and data analytics
30.7103,Data Visualization,Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Data science and data analytics
30.7104,Financial Analytics,Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Data science and data analytics
30.7199,"Data Analytics, Other",Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Data science and data analytics
30.1501,"Science, Technology and Society",Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other","History/ philosophy of science, technology, and society"
54.0104,History and Philosophy of Science and Technology,Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other","History/ philosophy of science, technology, and society"
30.9999c,Nanosciences/ Nanoscale Sciences,Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Nanoscience/ nanoscale science
30.1901,Nutrition Sciences,Multidisciplinary/ interdisciplinary sciences,"Multidisciplinary/ interdisciplinary sciences, other",Nutrition sciences
